Id,AcceptedAnswerId,CreationDate,Score,ViewCount,Body,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,text,From,processed_text,topics
38266,38283.0,2024-05-13 10:39:51,2,158,"<p>I am reading about lattice surgery from <a href=""https://iopscience.iop.org/article/10.1088/1367-2630/14/12/123011/pdf"" rel=""nofollow noreferrer"">this paper</a>. I am interested in the merge operation which takes 2 qubits to 1 qubit. I want to understand the logical-level Kraus operation that the merge does.</p>
<p>For instance, the action of the rough merge between two states <span class=""math-container"">$\vert\psi\rangle = \alpha\vert 0\rangle + \beta\vert 1 \rangle$</span> and <span class=""math-container"">$\vert\phi\rangle$</span> is given by</p>
<p><span class=""math-container"">$$|\psi\rangle \otimes |\phi\rangle\rightarrow \alpha|\phi\rangle+(-1)^M \beta X|\phi\rangle$$</span></p>
<p>where <span class=""math-container"">$M$</span> is the merge measurement result. However, this only tells me what happens to pure product states. What is this in terms of the Kraus operators of the channel that merges the two qubits?</p>
",Kraus decomposition of merging in lattice surgery,<error-correction><quantum-operation><stabilizer-code><stabilizer-state><lattice-surgery>,2,0,,,"Kraus decomposition of merging in lattice surgery <p>I am reading about lattice surgery from <a href=""https://iopscience.iop.org/article/10.1088/1367-2630/14/12/123011/pdf"" rel=""nofollow noreferrer"">this paper</a>. I am interested in the merge operation which takes 2 qubits to 1 qubit. I want to understand the logical-level Kraus operation that the merge does.</p>
<p>For instance, the action of the rough merge between two states <span class=""math-container"">$\vert\psi\rangle = \alpha\vert 0\rangle + \beta\vert 1 \rangle$</span> and <span class=""math-container"">$\vert\phi\rangle$</span> is given by</p>
<p><span class=""math-container"">$$|\psi\rangle \otimes |\phi\rangle\rightarrow \alpha|\phi\rangle+(-1)^M \beta X|\phi\rangle$$</span></p>
<p>where <span class=""math-container"">$M$</span> is the merge measurement result. However, this only tells me what happens to pure product states. What is this in terms of the Kraus operators of the channel that merges the two qubits?</p>
",qc,kraus decomposition merging lattice surgery p reading lattice surgery https nofollow noreferrer paper interested merge operation takes 2 qubits 1 qubit want understand kraus operation merge p instance action rough merge two states span 1 span given p span p span merge measurement result however tells happens pure product states terms kraus operators channel merges two qubits,"[(3, 0.49245292), (4, 0.07070385), (13, 0.030534362), (16, 0.11875121), (18, 0.28493217)]"
38308,,2024-05-15 09:16:55,1,43,"<p>I'm generating a qiskit circuit and want to add an X gate to a qubit if the sum of some previous measurements modulo 2 is equal to 1. In cirq, I could just use a sympy expression that would look something like X(q(10)).with_classical_controls(Mod(q1 + q4 + q7, 2)), where q10 is the qubit I'm applying the X correction to, and q1, q4 and q7 are the measurement who's sum I'm using to control this correction. How can I do this in qiskit?</p>
",Custom classical control in qiskit,<qiskit><programming>,0,2,,,"Custom classical control in qiskit <p>I'm generating a qiskit circuit and want to add an X gate to a qubit if the sum of some previous measurements modulo 2 is equal to 1. In cirq, I could just use a sympy expression that would look something like X(q(10)).with_classical_controls(Mod(q1 + q4 + q7, 2)), where q10 is the qubit I'm applying the X correction to, and q1, q4 and q7 are the measurement who's sum I'm using to control this correction. How can I do this in qiskit?</p>
",qc,custom classical control qiskit p generating qiskit circuit want add x gate qubit sum previous measurements modulo 2 equal cirq could use sympy expression would look something like x q 10 mod q1 q4 q7 2 q10 qubit applying x correction q1 q4 q7 measurement sum using control correction qiskit,"[(2, 0.060554676), (5, 0.049664777), (10, 0.106761515), (14, 0.5495508), (16, 0.05214314), (18, 0.17853293)]"
38312,,2024-05-15 15:27:57,1,40,"<p>Suppose I have a 30 qbit system, due to computational complexity, I can't find the density matrix of the system. But is it possible to find the partial trace of the  a sub-system of 2 qubits out of 30 without explicitly finding the density matrix?</p>
",Finding partial trace in CIRQ,<cirq>,0,3,,,"Finding partial trace in CIRQ <p>Suppose I have a 30 qbit system, due to computational complexity, I can't find the density matrix of the system. But is it possible to find the partial trace of the  a sub-system of 2 qubits out of 30 without explicitly finding the density matrix?</p>
",qc,finding partial trace cirq p suppose 30 qbit system due computational complexity ca find density matrix system possible find partial trace 2 qubits 30 without explicitly finding density matrix,"[(3, 0.2845329), (7, 0.2139327), (11, 0.1964133), (13, 0.049212392), (16, 0.03451235), (17, 0.07807319), (18, 0.13886948)]"
38371,38377.0,2024-05-19 06:37:33,0,156,"<p>According to <a href=""https://arxiv.org/abs/1111.4022"" rel=""nofollow noreferrer"">https://arxiv.org/abs/1111.4022</a>, to perform a logical CNOT using lattice surgery, three patches of surface codes are needed and nearest neighbour operations are performed. However, I recently come across a paper <a href=""https://arxiv.org/pdf/2302.01296"" rel=""nofollow noreferrer"">https://arxiv.org/pdf/2302.01296</a>. In Figure 1(b) it's claiming that using two patches and CNOT gates between boundary qubits we can perform a logical CNOT gate. What's the premise of this operation? Or perhaps I'm misunderstanding something?</p>
",Confusion about lattice-surgery operation,<error-correction><surface-code><logical-gates><lattice-surgery>,1,0,,,"Confusion about lattice-surgery operation <p>According to <a href=""https://arxiv.org/abs/1111.4022"" rel=""nofollow noreferrer"">https://arxiv.org/abs/1111.4022</a>, to perform a logical CNOT using lattice surgery, three patches of surface codes are needed and nearest neighbour operations are performed. However, I recently come across a paper <a href=""https://arxiv.org/pdf/2302.01296"" rel=""nofollow noreferrer"">https://arxiv.org/pdf/2302.01296</a>. In Figure 1(b) it's claiming that using two patches and CNOT gates between boundary qubits we can perform a logical CNOT gate. What's the premise of this operation? Or perhaps I'm misunderstanding something?</p>
",qc,confusion operation p according https nofollow noreferrer https perform logical cnot using lattice surgery three patches surface codes needed nearest neighbour operations performed however recently come across paper https nofollow noreferrer https figure 1 b claiming using two patches cnot gates boundary qubits perform logical cnot gate premise operation perhaps misunderstanding something,"[(4, 0.36442113), (5, 0.2590623), (9, 0.22143652), (13, 0.08804051), (16, 0.06416479)]"
38386,,2024-05-20 07:25:11,1,15,"<p>On the web page of the Error Correction Zoo for the <a href=""https://errorcorrectionzoo.org/c/steane#citation-6"" rel=""nofollow noreferrer"">[[7,1,3]] Steane Code</a>, there are quite a few realizations on trapped-ion devices. In fact, there are a lot of implementations generally compared to other devices. For me, this seems like hardware research slightly tilts towards the Steane code.</p>
<p>Does the Steane Code have characteristics that make it especially useful for trapped-ion devices? And could a possible reason be the transversal implementation of the Clifford gates?</p>
",Does the Steane code have characteristics which make it especially useful for trapped-ion devices?,<error-correction><trapped-ion>,0,0,,,"Does the Steane code have characteristics which make it especially useful for trapped-ion devices? <p>On the web page of the Error Correction Zoo for the <a href=""https://errorcorrectionzoo.org/c/steane#citation-6"" rel=""nofollow noreferrer"">[[7,1,3]] Steane Code</a>, there are quite a few realizations on trapped-ion devices. In fact, there are a lot of implementations generally compared to other devices. For me, this seems like hardware research slightly tilts towards the Steane code.</p>
<p>Does the Steane Code have characteristics that make it especially useful for trapped-ion devices? And could a possible reason be the transversal implementation of the Clifford gates?</p>
",qc,steane code characteristics make especially useful devices p web page error correction zoo https nofollow noreferrer steane code quite realizations devices fact lot implementations generally compared devices seems like hardware research slightly tilts towards steane p steane code characteristics make especially useful devices could possible reason transversal implementation clifford gates,"[(5, 0.27715588), (7, 0.1501443), (8, 0.2237989), (9, 0.28243452), (16, 0.063415974)]"
38435,,2024-05-22 11:49:17,0,56,"<p>I am trying to parallelise the function: <code>matching.decode_to_edges_array()</code> to somewhat batch decode, but I am consistently running into the same problem:</p>
<p><code>TypeError: cannot pickle 'pymatching._cpp_pymatching.MatchingGraph' object</code> .</p>
<p>Any help will be much appreciated! I also want to ask if anyone knows why the batch decode equivalent is not available for this function, it would have been very useful for any sort of correlated decoder. What is the technical reason for not being able to batch decode to edges?</p>
<p>Thanks!</p>
",Parallelizing decode_to_edges_array (PyMatching),<error-correction><stim><pymatching>,1,0,,,"Parallelizing decode_to_edges_array (PyMatching) <p>I am trying to parallelise the function: <code>matching.decode_to_edges_array()</code> to somewhat batch decode, but I am consistently running into the same problem:</p>
<p><code>TypeError: cannot pickle 'pymatching._cpp_pymatching.MatchingGraph' object</code> .</p>
<p>Any help will be much appreciated! I also want to ask if anyone knows why the batch decode equivalent is not available for this function, it would have been very useful for any sort of correlated decoder. What is the technical reason for not being able to batch decode to edges?</p>
<p>Thanks!</p>
",qc,parallelizing pymatching p trying parallelise function code somewhat batch decode consistently running problem p code typeerror pickle object p help much appreciated also want ask anyone knows batch decode equivalent available function would useful sort correlated decoder technical reason able batch decode edges p thanks,"[(0, 0.093713254), (5, 0.17420794), (8, 0.31574872), (13, 0.32000336), (16, 0.065820955), (17, 0.027405519)]"
38439,38444.0,2024-05-22 17:31:44,0,65,"<p>Imagine you have merged two surface codes with lattice surgery by measuring all the stabilizers and treating both surface codes as one surface code, then are we doing error correction before or after applying CNOT gate or not? If yes, are we doing error correction on each surface code separately or together after the lattice surgery?</p>
",error correction after lattice surgery for merging,<error-correction><surface-code><lattice-surgery>,1,0,,,"error correction after lattice surgery for merging <p>Imagine you have merged two surface codes with lattice surgery by measuring all the stabilizers and treating both surface codes as one surface code, then are we doing error correction before or after applying CNOT gate or not? If yes, are we doing error correction on each surface code separately or together after the lattice surgery?</p>
",qc,error correction lattice surgery merging p imagine merged two surface codes lattice surgery measuring stabilizers treating surface codes one surface code error correction applying cnot gate yes error correction surface code separately together lattice surgery,"[(5, 0.6302254), (9, 0.078716375), (16, 0.2862278)]"
38446,,2024-05-22 23:24:47,2,123,"<p>Since both rely on Bell inequalities to maintain security, does the Ekert protocol rely on trustworthiness of the devices?</p>
",Do we consider the entangled-based protocol E91 to be a device-independent protocol?,<entanglement><qkd>,2,2,,,"Do we consider the entangled-based protocol E91 to be a device-independent protocol? <p>Since both rely on Bell inequalities to maintain security, does the Ekert protocol rely on trustworthiness of the devices?</p>
",qc,consider protocol e91 protocol p since rely bell inequalities maintain security ekert protocol rely trustworthiness devices,"[(7, 0.06640158), (11, 0.40570697), (16, 0.062454347), (18, 0.45554897)]"
38481,,2024-05-25 00:17:36,0,66,"<p>While doing quantum tomography in cirq, I ended up getting a density matrix which is not positive semi-definite. Why is this so? Here's the code I used:</p>
<pre><code>import cirq
from cirq.experiments import state_tomography
q0, q1, q2 = cirq.LineQubit.range(3)
circuit = cirq.Circuit(
    cirq.CNOT(q0,q1),         
    cirq.CNOT(q0, q2)    
)
simulator = cirq.Simulator()

results = state_tomography(
    sampler=simulator,
    qubits=[q0, q1],
    circuit=circuit,
    repetitions=5000
)
density_matrix = results.data
print(&quot;Reconstructed Density Matrix:&quot;)
print(density_matrix)
eigenvalues, _ = np.linalg.eigh(density_matrix)
print(eigenvalues)
</code></pre>
",Why does cirq produce a non-positive semidefinite density matrix doing quantum tomography?,<cirq>,0,4,,,"Why does cirq produce a non-positive semidefinite density matrix doing quantum tomography? <p>While doing quantum tomography in cirq, I ended up getting a density matrix which is not positive semi-definite. Why is this so? Here's the code I used:</p>
<pre><code>import cirq
from cirq.experiments import state_tomography
q0, q1, q2 = cirq.LineQubit.range(3)
circuit = cirq.Circuit(
    cirq.CNOT(q0,q1),         
    cirq.CNOT(q0, q2)    
)
simulator = cirq.Simulator()

results = state_tomography(
    sampler=simulator,
    qubits=[q0, q1],
    circuit=circuit,
    repetitions=5000
)
density_matrix = results.data
print(&quot;Reconstructed Density Matrix:&quot;)
print(density_matrix)
eigenvalues, _ = np.linalg.eigh(density_matrix)
print(eigenvalues)
</code></pre>
",qc,cirq produce semidefinite density matrix quantum tomography p quantum tomography cirq ended getting density matrix positive code used pre code import cirq import q0 q1 q2 3 circuit q0 q1 q0 q2 simulator results q0 q1 print quot reconstructed density matrix quot print eigenvalues print eigenvalues,"[(0, 0.20651743), (11, 0.23282589), (13, 0.070099995), (14, 0.22761174), (16, 0.21576896), (19, 0.044144243)]"
38555,,2024-05-30 12:40:50,1,72,"<p>I am trying to understand when a quantum channel preserves (part of) the information stored in an error correction code.</p>
<p>Take some <span class=""math-container"">$[[n, k, d]]$</span> quantum code with stabilizer set <span class=""math-container"">$\mathcal{S}$</span>. The codewords are the following set of states</p>
<p><span class=""math-container"">$$\{\vert\psi\rangle: \forall S\in \mathcal{S}, S\vert\psi\rangle = \vert\psi\rangle\}$$</span></p>
<p>Let us apply a quantum channel to the physical qubits such that we get <span class=""math-container"">$n'$</span> qubits in the output. Let us now consider some other <span class=""math-container"">$[[n', k', d']]$</span> quantum code with stabilizer set <span class=""math-container"">$\mathcal{S}'$</span>. If I claim that this channel preserves any logical information of the input code then, what conditions must it satisfy?</p>
<p>For a specific example, consider a merge operation in lattice surgery described <a href=""https://quantumcomputing.stackexchange.com/questions/38266/kraus-decomposition-of-merging-in-lattice-surgery"">here</a>. The effect of the physical operations is that they perform a logical <span class=""math-container"">$Z_1Z_2$</span> measurement and also transform the logical operators of the input code as follows</p>
<p><span class=""math-container"">$$X_1X_2 \rightarrow X, Z_1 \rightarrow Z, Z_2\rightarrow Z$$</span></p>
<p>From this, one infers that the logical CPTP map is the isometry <span class=""math-container"">$|0\rangle\langle 00|+|1\rangle\langle 11|$</span> if the <span class=""math-container"">$Z_1Z_2$</span> measurement is <span class=""math-container"">$+1$</span> and <span class=""math-container"">$|0\rangle\langle 01|+|1\rangle\langle 10|$</span> if the <span class=""math-container"">$Z_1Z_2$</span> measurement is <span class=""math-container"">$-1$</span> as shown in <a href=""https://quantumcomputing.stackexchange.com/questions/38266/kraus-decomposition-of-merging-in-lattice-surgery"">the answer</a>. The answer notes that coherences between <span class=""math-container"">$\vert 00\rangle$</span> and <span class=""math-container"">$\vert 11\rangle$</span> and coherences between <span class=""math-container"">$\vert 01\rangle$</span> and <span class=""math-container"">$\vert 10\rangle$</span> are preserved - so we have an isometry between those subspaces and the subspaces of the output code.</p>
<p>In this example, how does one know that the logical transformation is in fact an isometry on the eigenspaces of <span class=""math-container"">$Z_1Z_2$</span> and that coherences within those eigenspaces are preserved? More generally, how do we see what logical information is preserved during the action of a channel that takes us from one error-correcting code to another?</p>
",When does a channel between two error correcting codes preserve logical information?,<error-correction><information-theory>,1,0,,,"When does a channel between two error correcting codes preserve logical information? <p>I am trying to understand when a quantum channel preserves (part of) the information stored in an error correction code.</p>
<p>Take some <span class=""math-container"">$[[n, k, d]]$</span> quantum code with stabilizer set <span class=""math-container"">$\mathcal{S}$</span>. The codewords are the following set of states</p>
<p><span class=""math-container"">$$\{\vert\psi\rangle: \forall S\in \mathcal{S}, S\vert\psi\rangle = \vert\psi\rangle\}$$</span></p>
<p>Let us apply a quantum channel to the physical qubits such that we get <span class=""math-container"">$n'$</span> qubits in the output. Let us now consider some other <span class=""math-container"">$[[n', k', d']]$</span> quantum code with stabilizer set <span class=""math-container"">$\mathcal{S}'$</span>. If I claim that this channel preserves any logical information of the input code then, what conditions must it satisfy?</p>
<p>For a specific example, consider a merge operation in lattice surgery described <a href=""https://quantumcomputing.stackexchange.com/questions/38266/kraus-decomposition-of-merging-in-lattice-surgery"">here</a>. The effect of the physical operations is that they perform a logical <span class=""math-container"">$Z_1Z_2$</span> measurement and also transform the logical operators of the input code as follows</p>
<p><span class=""math-container"">$$X_1X_2 \rightarrow X, Z_1 \rightarrow Z, Z_2\rightarrow Z$$</span></p>
<p>From this, one infers that the logical CPTP map is the isometry <span class=""math-container"">$|0\rangle\langle 00|+|1\rangle\langle 11|$</span> if the <span class=""math-container"">$Z_1Z_2$</span> measurement is <span class=""math-container"">$+1$</span> and <span class=""math-container"">$|0\rangle\langle 01|+|1\rangle\langle 10|$</span> if the <span class=""math-container"">$Z_1Z_2$</span> measurement is <span class=""math-container"">$-1$</span> as shown in <a href=""https://quantumcomputing.stackexchange.com/questions/38266/kraus-decomposition-of-merging-in-lattice-surgery"">the answer</a>. The answer notes that coherences between <span class=""math-container"">$\vert 00\rangle$</span> and <span class=""math-container"">$\vert 11\rangle$</span> and coherences between <span class=""math-container"">$\vert 01\rangle$</span> and <span class=""math-container"">$\vert 10\rangle$</span> are preserved - so we have an isometry between those subspaces and the subspaces of the output code.</p>
<p>In this example, how does one know that the logical transformation is in fact an isometry on the eigenspaces of <span class=""math-container"">$Z_1Z_2$</span> and that coherences within those eigenspaces are preserved? More generally, how do we see what logical information is preserved during the action of a channel that takes us from one error-correcting code to another?</p>
",qc,channel two error correcting codes preserve logical information p trying understand quantum channel preserves part information stored error correction p take span n k quantum code stabilizer set span codewords following set states p span p let us apply quantum channel physical qubits get span n qubits output let us consider span n k quantum code stabilizer set span claim channel preserves logical information input code conditions must satisfy p specific example consider merge operation lattice surgery described https effect physical operations perform logical span measurement also transform logical operators input code follows p span x z z p one infers logical cptp map isometry span span measurement span span span measurement span shown https answer answer notes coherences span span coherences span span preserved isometry subspaces subspaces output p example one know logical transformation fact isometry eigenspaces span coherences within eigenspaces preserved generally see logical information preserved action channel takes us one code another,"[(3, 0.6443836), (5, 0.23201324), (14, 0.08027913), (16, 0.015587931), (18, 0.02676251)]"
38624,38625.0,2024-06-04 09:59:13,2,132,"<p>I have a unitary gate <span class=""math-container"">$U$</span>, which is applied on some <span class=""math-container"">$n$</span>-qubit quantum circuit (<span class=""math-container"">$n=7$</span> for my scenario). I wish to find the <span class=""math-container"">$n$</span>-qubit state, which is the eigenvector (and possibly eigenvalues) of this unitary in Qiskit's latest version. How do I do that?</p>
",Finding Eigenvectors of a Unitary in a Quantum circuit,<qiskit><quantum-state><programming>,1,0,,,"Finding Eigenvectors of a Unitary in a Quantum circuit <p>I have a unitary gate <span class=""math-container"">$U$</span>, which is applied on some <span class=""math-container"">$n$</span>-qubit quantum circuit (<span class=""math-container"">$n=7$</span> for my scenario). I wish to find the <span class=""math-container"">$n$</span>-qubit state, which is the eigenvector (and possibly eigenvalues) of this unitary in Qiskit's latest version. How do I do that?</p>
",qc,finding eigenvectors unitary quantum circuit p unitary gate span u applied span n quantum circuit span scenario wish find span n state eigenvector possibly eigenvalues unitary qiskit latest version,"[(3, 0.7329167), (14, 0.23483612), (16, 0.026423916)]"
38635,,2024-06-04 21:48:22,1,216,"<p>Proofs of correctness for fault-tolerance schemes rarely give tight constants for error correction performance. However, they do provide formal reasoning that a scheme is correct and all the pieces fit together in the appropriate way. The combination of a proof and simulations could be said to be the gold standard for a fault-tolerance scheme.</p>
<p>A threshold for memory was shown in the well known paper by <a href=""http://aip.scitation.org/doi/10.1063/1.1499754"" rel=""nofollow noreferrer"">Dennis-Kitaev-Landahl-Preskill</a>, but, as far as I can tell, there has not been a published threshold theorem for universal fault-tolerant <em>computation</em> using surface codes.</p>
<p>Fixing the scheme to be the usual lattice surgery + magic state distillation and considering circuit-level depolarizing noise, I am satisfied that a threshold for the lattice surgery steps nearly immediately follows from the usual LDPC threshold techniques by <a href=""https://journals.aps.org/pra/abstract/10.1103/PhysRevA.87.020304"" rel=""nofollow noreferrer"">Kovalev-Pryadko</a> and <a href=""https://arxiv.org/abs/1310.2984"" rel=""nofollow noreferrer"">Gottesman</a>.</p>
<p>However, in order to perform magic state distillation, we need a way of performing state injection. That is, for an arbitrary state <span class=""math-container"">$|\psi\rangle$</span>, to prepare a logical state <span class=""math-container"">$\rho$</span> of a distance-<span class=""math-container"">$d$</span> surface code such that it is correctable to <span class=""math-container"">$|\bar{\psi} \rangle$</span> with probability at least <span class=""math-container"">$1-\epsilon$</span>** as <span class=""math-container"">$d \to \infty$</span>. There is a gadget that appears to have these properties numerically in <a href=""https://arxiv.org/abs/1410.7808"" rel=""nofollow noreferrer"">Li's paper</a>, but I believe it was not formally argued.</p>
<p>Is there a known formal proof in the literature of the existence of such a gadget?</p>
<p>** <span class=""math-container"">$\epsilon$</span> should be a small constant like <span class=""math-container"">$1/100$</span> such that we can use magic state distillation.</p>
",Is there a proof in the literature of magic state injection for surface codes?,<surface-code><fault-tolerance><magic-states>,1,4,,,"Is there a proof in the literature of magic state injection for surface codes? <p>Proofs of correctness for fault-tolerance schemes rarely give tight constants for error correction performance. However, they do provide formal reasoning that a scheme is correct and all the pieces fit together in the appropriate way. The combination of a proof and simulations could be said to be the gold standard for a fault-tolerance scheme.</p>
<p>A threshold for memory was shown in the well known paper by <a href=""http://aip.scitation.org/doi/10.1063/1.1499754"" rel=""nofollow noreferrer"">Dennis-Kitaev-Landahl-Preskill</a>, but, as far as I can tell, there has not been a published threshold theorem for universal fault-tolerant <em>computation</em> using surface codes.</p>
<p>Fixing the scheme to be the usual lattice surgery + magic state distillation and considering circuit-level depolarizing noise, I am satisfied that a threshold for the lattice surgery steps nearly immediately follows from the usual LDPC threshold techniques by <a href=""https://journals.aps.org/pra/abstract/10.1103/PhysRevA.87.020304"" rel=""nofollow noreferrer"">Kovalev-Pryadko</a> and <a href=""https://arxiv.org/abs/1310.2984"" rel=""nofollow noreferrer"">Gottesman</a>.</p>
<p>However, in order to perform magic state distillation, we need a way of performing state injection. That is, for an arbitrary state <span class=""math-container"">$|\psi\rangle$</span>, to prepare a logical state <span class=""math-container"">$\rho$</span> of a distance-<span class=""math-container"">$d$</span> surface code such that it is correctable to <span class=""math-container"">$|\bar{\psi} \rangle$</span> with probability at least <span class=""math-container"">$1-\epsilon$</span>** as <span class=""math-container"">$d \to \infty$</span>. There is a gadget that appears to have these properties numerically in <a href=""https://arxiv.org/abs/1410.7808"" rel=""nofollow noreferrer"">Li's paper</a>, but I believe it was not formally argued.</p>
<p>Is there a known formal proof in the literature of the existence of such a gadget?</p>
<p>** <span class=""math-container"">$\epsilon$</span> should be a small constant like <span class=""math-container"">$1/100$</span> such that we can use magic state distillation.</p>
",qc,proof literature magic state injection surface codes p proofs correctness schemes rarely give tight constants error correction performance however provide formal reasoning scheme correct pieces fit together appropriate way combination proof simulations could said gold standard p threshold memory shown well known paper http nofollow noreferrer far tell published threshold theorem universal em computation using surface p fixing scheme usual lattice surgery magic state distillation considering depolarizing noise satisfied threshold lattice surgery steps nearly immediately follows usual ldpc threshold techniques https nofollow noreferrer https nofollow noreferrer gottesman p however order perform magic state distillation need way performing state injection arbitrary state span prepare logical state span span surface code correctable span probability least span span gadget appears properties numerically https nofollow noreferrer li paper believe formally p known formal proof literature existence gadget p span small constant like span use magic state,"[(3, 0.11528505), (5, 0.28293866), (9, 0.48897415), (16, 0.028703192), (18, 0.08303618)]"
38668,39696.0,2024-06-07 11:59:36,6,122,"<p>Is there a generally accepted definition of what a color code is?</p>
<p>I have found two definitions that I am not able to reconciliate with each other:</p>
<ol>
<li><p>The error correction zoo defines <a href=""https://errorcorrectionzoo.org/c/color"" rel=""noreferrer"">color codes</a> via <strong>homogeneous simplicial complexes</strong> as the triangulation of a single simplex and qubits are placed on <strong>simplices</strong>.</p>
</li>
<li><p>In <a href=""https://arxiv.org/abs/1311.0277"" rel=""noreferrer"">An Introduction to Topological Quantum Codes</a> in section 5, color codes are introduced as lattices that come with vertices and faces (at least, in the 2-D case) where qubits are on the <strong>vertices</strong> and the plaquettes denote X- and Z-stabilizers.</p>
</li>
</ol>
<p>The examples that I have come accross so far (Steane, honeycomb, 4-8-8 lattice) all seem to fit the second definition, but <strong>not the first</strong>.</p>
<p>Are the two definitions equivalent? If yes, why? If not, what is the &quot;correct&quot; / generally accepted definition?</p>
",What is the definition of color codes?,<error-correction><color-code>,1,2,,,"What is the definition of color codes? <p>Is there a generally accepted definition of what a color code is?</p>
<p>I have found two definitions that I am not able to reconciliate with each other:</p>
<ol>
<li><p>The error correction zoo defines <a href=""https://errorcorrectionzoo.org/c/color"" rel=""noreferrer"">color codes</a> via <strong>homogeneous simplicial complexes</strong> as the triangulation of a single simplex and qubits are placed on <strong>simplices</strong>.</p>
</li>
<li><p>In <a href=""https://arxiv.org/abs/1311.0277"" rel=""noreferrer"">An Introduction to Topological Quantum Codes</a> in section 5, color codes are introduced as lattices that come with vertices and faces (at least, in the 2-D case) where qubits are on the <strong>vertices</strong> and the plaquettes denote X- and Z-stabilizers.</p>
</li>
</ol>
<p>The examples that I have come accross so far (Steane, honeycomb, 4-8-8 lattice) all seem to fit the second definition, but <strong>not the first</strong>.</p>
<p>Are the two definitions equivalent? If yes, why? If not, what is the &quot;correct&quot; / generally accepted definition?</p>
",qc,definition color codes p generally accepted definition color code p found two definitions able reconciliate ol li p error correction zoo defines https noreferrer color codes via strong homogeneous simplicial complexes triangulation single simplex qubits placed strong simplices li p https noreferrer introduction topological quantum codes section 5 color codes introduced lattices come vertices faces least case qubits strong vertices plaquettes denote p examples come accross far steane honeycomb lattice seem fit second definition strong first p two definitions equivalent yes quot correct quot generally accepted definition,"[(3, 0.0299156), (5, 0.2676702), (6, 0.01108986), (7, 0.43365777), (9, 0.09906306), (13, 0.12189748), (16, 0.011643565), (19, 0.023682259)]"
38691,,2024-06-09 00:06:16,0,34,"<p>After applying the hadamard gate to a 0 state qutrit, I should be able to get it into the + state, but how do I then measure the circuit in the X basis as opposed to the computational basis?</p>
",How do I perform measurements in the X basis for qutrits in cirq?,<quantum-gate><quantum-state><measurement><cirq>,0,1,,,"How do I perform measurements in the X basis for qutrits in cirq? <p>After applying the hadamard gate to a 0 state qutrit, I should be able to get it into the + state, but how do I then measure the circuit in the X basis as opposed to the computational basis?</p>
",qc,perform measurements x basis qutrits cirq p applying hadamard gate 0 state qutrit able get state measure circuit x basis opposed computational basis,"[(2, 0.047850806), (9, 0.19072455), (10, 0.09284682), (16, 0.04355093), (18, 0.61856)]"
38773,38794.0,2024-06-14 20:40:12,1,35,"<p>Is there any sort of migration guide from the classic QDK to the modern QDK. When I am trying to use functions, I keep running into this</p>
<blockquote>
<p>This documentation refers to the Classic QDK, which has been replaced by the Modern QDK.
Please see <a href=""https://aka.ms/qdk.api"" rel=""nofollow noreferrer"">https://aka.ms/qdk.api</a> for the API documentation for the Modern QDK.</p>
</blockquote>
<p>However, the link just goes to the repository. It has been frustrating to try and figure out some of the new syntax changes e.g.</p>
<p><code>using (...)</code> to <code>use</code></p>
<p>and also how many of the functions simply do not exist or take in completely different arguments now.</p>
",Migration guide from Classic QDK to Modern QDK for Q#,<q#><azure-quantum>,1,0,,,"Migration guide from Classic QDK to Modern QDK for Q# <p>Is there any sort of migration guide from the classic QDK to the modern QDK. When I am trying to use functions, I keep running into this</p>
<blockquote>
<p>This documentation refers to the Classic QDK, which has been replaced by the Modern QDK.
Please see <a href=""https://aka.ms/qdk.api"" rel=""nofollow noreferrer"">https://aka.ms/qdk.api</a> for the API documentation for the Modern QDK.</p>
</blockquote>
<p>However, the link just goes to the repository. It has been frustrating to try and figure out some of the new syntax changes e.g.</p>
<p><code>using (...)</code> to <code>use</code></p>
<p>and also how many of the functions simply do not exist or take in completely different arguments now.</p>
",qc,migration guide classic qdk modern qdk q p sort migration guide classic qdk modern qdk trying use functions keep running blockquote p documentation refers classic qdk replaced modern qdk please see https nofollow noreferrer https api documentation modern p however link goes repository frustrating try figure new syntax changes p code using code use p also many functions simply exist take completely different arguments,"[(0, 0.12290287), (4, 0.11989716), (8, 0.08619181), (9, 0.3284387), (13, 0.13336037), (14, 0.19567288), (16, 0.011476653)]"
